,,,,,,,,,,,,
Quality Control Table,,,,,,,,,,,,
Kit ID,NMID,Client Label,Sample Type,Volume Filtered,Date Received,DNA Amplified,Sequencing QC,Target OTUs Detected,% Target,% Non-Target,Reported,Comment
SOS-01-04070,29868,2023 S WH P5 S4,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04071,29869,2023 S WH P5 S5,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04072,29870,2023 S WH P6 S1,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04073,29871,2023 S WH P6 S2,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04074,29872,2023 S WH P6 S3,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04075,29873,2023 S WH P6 S4,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04076,29874,2023 S WH P6 S5,Client Sample,NA,28/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04002,28483,2023 S WP P1 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04003,28484,2023 S WP P1 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04004,28485,2023 S WP P1 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04005,28486,2023 S WP P1 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04006,28487,2023 S WP P1 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04007,28488,2023 S WP P2 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04008,28489,2023 S WP P2 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04009,28490,2023 S WP P2 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04010,28491,2023 S WP P2 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04011,28492,2023 S WP P2 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04012,28493,2023 S WP P3 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04013,28494,2023 S WP P3 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04014,28495,2023 S WP P3 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04015,28496,2023 S WP P3 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04016,28497,2023 S WP P3 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04017,28498,2023 S WP P4 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04018,28499,2023 S WP P4 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04019,28500,2023 S WP P4 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04020,28501,2023 S WP P4 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04021,28502,2023 S WP P4 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04022,28503,2023 S WP P5 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04023,28504,2023 S WP P5 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04024,28505,2023 S WP P5 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04025,28506,2023 S WP P5 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04026,28507,2023 S WP P5 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04027,28508,2023 S WP P6 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04028,28509,2023 S WP P6 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04029,28510,2023 S WP P6 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04030,28511,2023 S WP P6 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04031,28512,2023 S WP P6 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04032,28513,2023 S WP P7 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04033,28514,2023 S WP P7 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04034,28515,2023 S WP P7 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04035,28516,2023 S WP P7 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04036,28517,2023 S WP P7 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04037,28518,2023 S WP P8 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04038,28519,2023 S WP P8 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04039,28520,2023 S WP P8 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04040,28521,2023 S WP P8 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04041,28522,2023 S WP P8 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04042,28523,2023 S WP P9 S1,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04043,28524,2023 S WP P9 S2,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04044,28525,2023 S WP P9 S3,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04045,28526,2023 S WP P9 S4,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SOS-01-04046,28527,2023 S WP P9 S5,Client Sample,NA,13/2/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00702,29087,2023 W BH1 P1 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00714,29088,2023 W BH1 P1 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00712,29089,2023 W BH1 P1 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00731,29090,2023 W BH1 P1 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00710,29091,2023 W BH1 P1 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00728,29132,2023 W BH1 P10 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00706,29133,2023 W BH1 P10 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00715,29134,2023 W BH1 P10 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00729,29135,2023 W BH1 P10 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00721,29136,2023 W BH1 P10 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00723,29092,2023 W BH1 P2 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00726,29093,2023 W BH1 P2 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00720,29094,2023 W BH1 P2 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00716,29095,2023 W BH1 P2 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00730,29096,2023 W BH1 P2 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00718,29097,2023 W BH1 P3 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00724,29098,2023 W BH1 P3 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00697,29099,2023 W BH1 P3 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00725,29100,2023 W BH1 P3 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00727,29101,2023 W BH1 P3 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00704,29102,2023 W BH1 P4 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00705,29103,2023 W BH1 P4 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00722,29104,2023 W BH1 P4 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00703,29105,2023 W BH1 P4 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00700,29106,2023 W BH1 P4 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00701,29107,2023 W BH1 P5 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00707,29108,2023 W BH1 P5 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00688,29109,2023 W BH1 P5 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00709,29110,2023 W BH1 P5 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00698,29111,2023 W BH1 P5 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00708,29112,2023 W BH1 P6 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00694,29113,2023 W BH1 P6 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00696,29114,2023 W BH1 P6 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00711,29115,2023 W BH1 P6 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00699,29116,2023 W BH1 P6 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00719,29117,2023 W BH1 P7 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00713,29118,2023 W BH1 P7 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00683,29119,2023 W BH1 P7 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00685,29120,2023 W BH1 P7 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00687,29121,2023 W BH1 P7 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00690,29122,2023 W BH1 P8 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00689,29123,2023 W BH1 P8 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00695,29124,2023 W BH1 P8 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00692,29125,2023 W BH1 P8 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00686,29126,2023 W BH1 P8 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00691,29127,2023 W BH1 P9 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00717,29128,2023 W BH1 P9 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00693,29129,2023 W BH1 P9 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00684,29130,2023 W BH1 P9 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00682,29131,2023 W BH1 P9 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00784,29137,2023 W FD1 P1 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00762,29138,2023 W FD1 P1 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00763,29139,2023 W FD1 P1 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00765,29140,2023 W FD1 P1 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00764,29141,2023 W FD1 P1 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00780,29142,2023 W FD1 P2 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00775,29143,2023 W FD1 P2 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00768,29144,2023 W FD1 P2 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00766,29145,2023 W FD1 P2 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00767,29146,2023 W FD1 P2 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00770,29147,2023 W FD1 P3 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00771,29148,2023 W FD1 P3 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00769,29149,2023 W FD1 P3 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00772,29150,2023 W FD1 P3 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00773,29151,2023 W FD1 P3 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00791,29152,2023 W FD1 P4 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00790,29153,2023 W FD1 P4 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00788,29154,2023 W FD1 P4 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00786,29155,2023 W FD1 P4 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00789,29156,2023 W FD1 P4 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00779,29157,2023 W FD1 P5 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00776,29158,2023 W FD1 P5 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00777,29159,2023 W FD1 P5 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00782,29160,2023 W FD1 P5 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00774,29161,2023 W FD1 P5 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00778,29162,2023 W FD1 P6 S1,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00787,29163,2023 W FD1 P6 S2,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00783,29164,2023 W FD1 P6 S3,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00785,29165,2023 W FD1 P6 S4,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00781,29166,2023 W FD1 P6 S5,Client Sample,NA,08/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00749,292723,2023 Y K P1 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00750,292733,2023 Y K P1 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00748,292713,2023 Y K P1 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00752,292753,2023 Y K P1 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00751,292743,2023 Y K P1 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00747,29733,2023 Y K P2 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00895,292833,2023 Y K P2 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00757,29737,2023 Y K P2 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00909,292893,2023 Y K P2 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00753,292763,2023 Y K P2 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00758,29738,2023 Y K P3 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00892,29740,2023 Y K P3 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00893,29741,2023 Y K P3 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00891,29739,2023 Y K P3 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00906,29765,2023 Y K P3 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00755,29735,2023 Y K P4 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00756,29736,2023 Y K P4 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00754,29734,2023 Y K P4 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00908,29767,2023 Y K P4 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00907,29766,2023 Y K P4 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00941,29774,2023 Y LE1 P1 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00937,29771,2023 Y LE1 P1 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00935,29770,2023 Y LE1 P1 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00942,29775,2023 Y LE1 P1 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01242,29759,2023 Y LE1 P1 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01245,29760,2023 Y LE1 P2 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01244,29751,2023 Y LE1 P2 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01246,29752,2023 Y LE1 P2 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01247,29757,2023 Y LE1 P2 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01251,29754,2023 Y LE1 P2 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00944,29777,2023 Y LE1 P3 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00959,29792,2023 Y LE1 P3 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00945,29778,2023 Y LE1 P3 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00946,29779,2023 Y LE1 P3 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00943,29776,2023 Y LE1 P3 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00956,29789,2023 Y LE1 P4 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00949,29782,2023 Y LE1 P4 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00957,29790,2023 Y LE1 P4 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00948,29781,2023 Y LE1 P4 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00961,29794,2023 Y LE1 P4 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00940,29773,2023 Y LE1 P5 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00938,29772,2023 Y LE1 P5 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00953,29786,2023 Y LE1 P5 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00955,29788,2023 Y LE1 P5 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01243,29753,2023 Y LE1 P5 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00921,29300,2023 Y NE1 P1 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00899,29286,2023 Y NE1 P1 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00760,29278,2023 Y NE1 P1 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00912,29292,2023 Y NE1 P1 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00911,29291,2023 Y NE1 P10 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00759,29277,2023 Y NE1 P10 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00924,29302,2023 Y NE1 P2 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00888,29281,2023 Y NE1 P2 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00896,29284,2023 Y NE1 P2 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00898,29285,2023 Y NE1 P2 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00889,29282,2023 Y NE1 P2 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01253,29746,2023 Y NE1 P3 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01239,29763,2023 Y NE1 P3 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01233,29762,2023 Y NE1 P3 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01254,29743,2023 Y NE1 P3 S4,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-01250,29750,2023 Y NE1 P3 S5,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00897,29742,2023 Y NE1 P4 S1,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00960,29793,2023 Y NE1 P4 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00904,29764,2023 Y NE1 P4 S4 (1),Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00958,29791,2023 Y NE1 P4 S4 (2),Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00939,29314,2023 Y NE1 P4 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00916,29295,2023 Y NE1 P5 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00915,29294,2023 Y NE1 P5 S2,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00913,29293,2023 Y NE1 P5 S3,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00919,29298,2023 Y NE1 P5 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00917,29296,2023 Y NE1 P5 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00914,29768,2023 Y NE1 P6 S2,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00922,29769,2023 Y NE1 P6 S3,Client Sample,NA,24/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00901,29287,2023 Y NE1 P6 S4,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00936,29313,2023 Y NE1 P6 S5,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
SSC-01-00887,29280,2023 Y NE1 P7 S1,Client Sample,NA,15/3/23,Yes,Yes,Yes,100,0,Yes,Sample reported
